Date,1409,2303,2330,2355,2368,2454,2603,2610,2809,3008,3037,3189,3443,3529,4721,4927,5425,5483,6147,6182,6239,8046,8069,8255
2014-06-25,10.35,14.6,123.5,58.1,9.57,505.0,16.45,10.05,28.65,2220.0,28.8,130.0,92.5,374.5,36.3,42.55,35.6,55.6,50.5,14.95,53.5,51.9,19.2,130.0
2014-06-26,10.45,15.1,124.5,58.0,9.52,515.0,16.5,10.1,28.75,2235.0,28.95,131.0,94.1,389.5,36.0,42.8,36.5,53.8,51.0,14.8,54.2,52.8,19.45,130.5
2014-06-27,10.35,14.85,125.5,57.8,9.52,501.0,16.3,10.0,28.6,2245.0,28.6,130.5,93.0,376.0,35.35,42.7,36.3,54.3,52.0,14.7,53.8,52.7,19.5,129.5
2014-06-30,10.7,14.95,126.5,57.3,9.55,505.0,16.3,10.25,28.8,2380.0,28.9,134.0,93.0,363.0,35.85,42.7,36.6,54.1,52.5,14.85,54.0,53.5,19.95,129.0
2014-07-01,10.65,15.25,128.0,57.8,9.79,508.0,16.55,10.05,28.8,2325.0,29.6,133.5,95.8,360.0,36.3,42.75,36.5,55.9,53.3,15.1,54.1,55.1,20.05,127.0
2014-07-02,10.65,15.3,132.5,57.3,9.7,518.0,16.55,10.05,28.75,2330.0,29.0,132.5,94.0,335.0,35.5,43.05,36.75,55.5,52.3,14.95,54.0,53.0,19.8,125.5
2014-07-03,10.6,15.65,134.5,57.4,9.65,535.0,16.5,10.05,29.35,2395.0,29.25,136.5,94.5,335.0,35.85,43.7,36.5,56.0,52.5,14.85,54.0,53.1,19.75,126.5
2014-07-04,10.6,16.5,135.0,57.1,9.8,526.0,16.5,10.3,29.2,2370.0,29.1,135.0,93.8,346.0,35.6,43.7,35.9,56.4,52.1,15.5,53.5,51.9,19.55,125.5
2014-07-07,10.65,15.95,136.0,55.8,9.85,531.0,16.55,10.15,29.15,2425.0,28.85,135.0,92.5,322.0,34.9,43.25,35.9,55.9,51.4,15.3,54.6,51.7,19.15,125.0
2014-07-08,10.75,15.6,134.5,56.3,10.15,522.0,16.5,10.15,29.1,2440.0,29.1,135.5,92.2,322.0,34.65,44.0,35.25,55.5,51.9,15.25,54.5,51.0,19.25,122.5
2014-07-09,10.7,15.5,134.0,56.2,10.05,519.0,16.5,10.15,29.2,2365.0,28.65,133.0,90.9,320.0,34.7,44.9,34.2,55.6,51.4,15.15,53.9,49.4,19.35,122.5
2014-07-10,10.75,15.7,134.5,56.2,10.75,515.0,16.9,10.2,29.85,2480.0,28.7,132.5,90.9,325.0,34.4,45.5,35.1,54.9,51.5,14.9,54.0,49.75,19.2,121.0
2014-07-11,10.5,15.3,136.5,56.0,10.85,501.0,16.75,10.2,29.4,2495.0,28.3,131.5,88.0,325.0,32.0,48.65,34.75,52.0,51.0,14.6,51.7,48.4,19.6,117.0
2014-07-14,10.65,15.85,132.5,56.9,10.85,503.0,17.1,10.4,28.9,2560.0,28.2,130.5,89.7,345.0,33.15,52.0,34.2,52.3,51.9,14.7,51.5,48.4,20.2,119.0
2014-07-15,10.8,15.7,133.0,57.7,10.65,496.0,16.95,10.35,28.95,2570.0,29.4,131.0,91.1,352.0,32.5,53.0,34.85,53.8,52.3,15.1,52.8,48.2,20.7,121.5
2014-07-16,10.75,15.45,130.5,58.0,11.35,497.0,17.0,10.35,28.6,2635.0,28.6,127.5,90.0,353.5,32.9,52.6,32.2,53.5,51.5,14.95,52.6,48.85,20.45,120.0
2014-07-17,10.8,15.1,124.5,58.1,11.4,495.0,17.0,10.45,29.25,2530.0,28.45,123.5,90.0,329.0,32.95,53.5,34.45,53.1,51.2,15.0,52.6,48.5,20.6,120.5
2014-07-18,11.0,15.25,123.5,58.0,11.1,504.0,17.0,10.3,29.9,2380.0,28.05,124.0,90.5,320.0,32.5,53.9,34.5,53.0,51.2,15.05,52.3,47.9,20.1,119.5
2014-07-21,11.15,15.55,123.5,57.8,11.1,507.0,17.1,10.3,29.8,2510.0,28.6,126.5,89.5,298.0,32.3,53.9,34.9,52.5,51.9,14.9,52.8,47.75,20.05,119.5
2014-07-22,11.05,15.7,124.5,57.8,11.05,517.0,17.3,10.25,29.85,2495.0,28.45,125.0,88.8,302.0,33.9,53.0,34.7,53.8,51.5,15.05,54.3,48.3,20.15,120.0
2014-07-24,11.1,15.65,125.0,57.7,11.05,513.0,17.3,10.25,30.15,2470.0,27.85,121.0,88.8,300.0,34.7,51.8,34.75,56.2,49.85,15.35,56.4,47.85,20.15,114.5
2014-07-25,10.95,15.25,123.0,58.1,10.8,507.0,17.15,10.2,30.65,2300.0,27.4,114.0,89.2,279.0,34.3,52.8,35.0,55.6,49.15,15.25,54.6,46.1,20.0,112.5
2014-07-28,11.2,14.85,121.5,58.1,10.6,503.0,17.2,10.2,30.8,2255.0,27.1,117.0,87.8,259.5,33.6,51.4,35.05,51.8,48.6,14.3,53.9,46.2,19.45,114.5
2014-07-29,11.0,14.65,124.0,53.6,9.93,498.0,17.25,10.25,29.7,2310.0,26.75,114.0,84.8,241.5,32.3,49.95,35.0,51.7,48.3,14.05,54.0,45.85,19.0,114.5
2014-07-30,11.2,14.9,124.5,53.9,10.2,502.0,17.4,10.35,30.25,2345.0,26.1,121.5,85.1,258.0,33.3,52.0,35.65,51.9,48.5,14.25,51.2,46.75,19.45,116.5
2014-07-31,11.15,14.05,121.0,54.4,10.25,469.0,17.35,10.2,30.45,2330.0,25.35,125.0,85.2,276.0,33.7,48.3,35.8,52.1,48.95,14.2,50.5,47.0,19.25,120.0
2014-08-01,11.15,13.55,120.0,53.8,10.1,496.5,17.3,10.2,30.15,2325.0,25.55,122.5,85.2,260.0,33.1,47.9,36.0,50.6,50.1,13.9,50.2,46.5,19.15,119.5
2014-08-04,11.15,13.6,123.5,54.1,10.2,492.0,17.1,10.2,30.1,2400.0,25.25,126.0,84.6,260.0,32.95,47.6,36.9,51.1,50.2,14.15,51.5,48.5,19.5,119.0
2014-08-05,10.95,13.2,119.5,54.1,9.98,487.0,16.75,10.05,30.1,2310.0,24.55,124.5,85.2,242.0,33.05,47.1,36.3,50.6,49.5,14.2,52.0,48.65,19.35,117.5
2014-08-06,10.95,13.35,120.5,53.8,10.35,503.0,16.75,10.0,30.0,2325.0,24.15,126.5,82.8,225.5,32.4,47.0,35.8,48.5,48.45,13.8,51.8,47.35,18.7,116.5
2014-08-07,11.2,13.3,121.5,54.0,10.25,492.0,16.85,10.1,29.95,2280.0,23.95,123.5,78.0,210.0,32.15,47.2,36.05,48.0,48.05,13.9,51.9,48.35,18.25,113.0
2014-08-08,11.25,13.1,120.5,53.3,10.0,490.5,16.75,10.0,29.8,2390.0,23.95,124.0,78.3,195.5,30.4,46.8,36.3,49.2,47.2,13.9,51.6,47.5,17.1,111.5
2014-08-11,11.4,13.25,120.5,54.7,10.15,495.0,16.85,10.0,30.1,2435.0,24.4,127.0,80.5,209.0,32.5,48.25,36.7,50.5,49.05,14.05,52.1,50.0,17.35,114.5
2014-08-12,11.4,13.05,121.5,54.7,10.1,489.5,17.0,9.96,30.25,2430.0,24.2,122.0,81.1,223.5,32.25,47.55,36.45,52.1,48.55,14.0,52.1,51.7,17.2,116.0
2014-08-13,11.3,13.15,122.5,54.9,10.45,498.5,17.4,10.0,30.55,2425.0,24.3,124.0,83.3,239.0,33.3,47.35,37.45,49.85,48.5,13.75,53.0,51.9,16.9,115.0
2014-08-14,11.3,13.3,124.0,52.8,10.3,500.0,17.05,10.0,30.8,2395.0,24.35,124.5,82.8,255.5,32.5,46.9,37.6,49.5,48.65,13.8,53.5,51.8,17.35,113.0
2014-08-15,11.25,13.2,124.0,52.9,10.1,500.0,17.15,9.96,31.6,2445.0,25.15,125.0,83.1,273.0,32.1,46.2,37.75,48.65,48.15,13.7,53.5,52.6,17.85,113.0
2014-08-18,11.2,13.1,123.0,52.8,10.05,500.0,17.2,9.82,31.6,2395.0,24.1,125.0,82.9,266.0,31.0,46.15,37.35,45.25,47.55,12.75,53.2,52.3,17.7,112.5
2014-08-19,11.15,13.2,124.0,52.8,10.15,510.0,17.2,9.9,31.7,2460.0,24.25,125.5,82.2,284.5,31.4,46.3,36.95,46.2,47.7,13.1,54.0,51.8,17.8,114.0
2014-08-20,11.2,13.25,125.5,51.7,10.1,512.0,17.4,9.99,31.8,2440.0,24.15,126.0,81.4,288.0,31.1,45.6,37.05,45.6,50.6,12.95,54.0,51.0,18.2,113.5
2014-08-21,11.1,13.2,124.5,51.3,10.05,513.0,17.45,9.96,32.2,2385.0,24.0,125.5,80.5,272.0,30.9,46.0,36.45,45.1,51.8,12.9,54.5,52.0,17.75,111.5
2014-08-22,11.2,13.5,125.5,52.1,10.75,509.0,17.95,10.15,32.4,2450.0,24.4,129.0,82.6,279.0,31.7,46.0,38.0,46.8,51.5,13.0,54.7,53.5,17.95,111.5
2014-08-25,11.2,13.45,125.0,51.9,11.3,501.0,18.45,10.15,33.0,2460.0,24.25,130.0,83.0,276.5,32.65,46.9,37.75,47.8,51.6,13.25,54.7,57.2,18.4,112.0
2014-08-26,11.35,13.55,124.5,51.9,11.35,495.0,18.3,10.1,33.6,2550.0,24.4,126.0,83.7,279.0,33.5,47.3,38.15,47.45,51.9,13.1,55.4,56.0,18.25,116.0
2014-08-27,11.05,13.6,125.5,51.9,11.35,501.0,18.35,10.1,33.9,2540.0,24.7,127.0,83.4,279.0,33.2,47.25,39.7,47.8,52.5,13.2,57.0,56.0,18.3,115.5
2014-08-28,10.95,13.65,125.0,51.4,11.55,496.5,18.25,10.1,33.9,2515.0,25.7,126.5,83.5,288.5,33.85,47.0,39.9,47.7,51.9,13.2,56.7,55.1,18.2,113.5
2014-08-29,11.0,13.65,124.0,53.0,11.8,499.5,18.25,10.0,33.7,2475.0,25.25,126.5,83.5,285.0,35.2,47.0,40.45,48.5,52.3,13.2,56.7,55.5,18.2,114.0
2014-09-01,11.0,13.75,128.5,52.9,12.05,515.0,18.0,10.05,33.4,2510.0,25.2,129.0,84.4,287.0,35.3,47.0,41.0,48.5,53.3,13.5,56.9,57.8,18.45,114.0
2014-09-02,10.8,13.4,126.0,52.9,11.7,515.0,18.0,10.05,33.4,2405.0,24.5,125.5,83.4,292.0,34.7,50.0,40.9,48.6,52.8,14.4,57.0,53.8,17.85,112.5
2014-09-03,11.0,13.45,128.0,52.5,11.8,514.0,18.1,10.1,33.6,2405.0,24.5,125.0,83.1,283.0,34.95,49.4,38.75,47.5,51.9,14.3,57.0,50.1,18.25,113.0
2014-09-04,10.95,13.4,127.5,52.1,12.0,515.0,18.2,10.05,32.8,2450.0,24.65,125.0,83.0,272.0,34.5,49.15,38.9,47.95,51.2,14.1,56.4,48.75,18.05,112.0
2014-09-05,11.0,13.3,127.0,51.8,12.25,513.0,18.45,10.05,32.5,2415.0,24.45,121.0,83.5,278.0,34.8,50.3,38.4,47.65,50.7,14.2,55.7,49.2,18.15,111.0
2014-09-09,10.9,13.35,127.0,52.0,12.3,520.0,18.75,10.1,33.45,2440.0,24.3,121.5,83.7,297.0,34.65,49.6,37.5,47.05,52.2,13.9,56.0,47.25,18.05,113.0
2014-09-10,10.9,13.25,125.0,52.1,12.0,513.0,18.5,10.05,33.75,2445.0,24.25,118.0,84.2,317.5,33.8,49.4,37.9,46.55,52.9,14.0,55.7,48.3,18.0,112.5
2014-09-11,10.8,13.2,125.0,51.6,11.9,510.0,18.4,10.15,33.45,2400.0,24.55,116.0,84.1,305.0,33.4,49.55,37.35,46.6,53.1,14.1,55.6,48.0,18.05,115.5
2014-09-12,10.85,12.95,123.0,50.6,11.5,506.0,18.0,10.1,33.7,2250.0,24.6,118.0,83.0,318.0,32.4,48.8,37.0,45.45,53.9,13.95,55.1,47.0,17.9,114.0
2014-09-15,10.85,12.9,123.5,50.6,11.5,501.0,18.1,10.2,33.75,2280.0,24.5,117.5,82.1,340.0,32.0,49.7,37.0,45.4,55.2,13.75,53.8,47.15,17.85,117.0
2014-09-16,10.8,12.6,122.5,50.6,11.4,497.0,17.9,10.1,33.85,2255.0,24.35,117.0,81.6,346.5,31.35,49.85,37.0,42.7,55.7,13.3,54.0,46.05,17.35,117.0
2014-09-17,10.75,12.9,124.5,50.3,11.55,497.5,18.0,10.15,33.4,2350.0,24.0,119.0,81.6,364.0,31.5,50.4,37.25,42.7,56.9,13.45,54.0,45.8,17.4,119.0
2014-09-18,10.65,12.85,125.0,50.6,11.55,500.0,18.3,10.25,33.9,2360.0,24.05,120.5,81.6,353.0,33.7,50.3,38.25,45.65,56.2,13.95,56.8,47.05,17.45,123.5
2014-09-19,10.8,12.95,125.0,51.4,12.0,497.0,18.1,10.2,34.3,2400.0,23.85,118.0,82.7,360.0,33.9,50.4,38.65,44.75,56.3,13.8,56.0,49.0,17.55,124.5
2014-09-22,10.95,12.75,122.0,50.7,12.0,494.0,17.65,10.2,34.2,2340.0,23.15,115.0,81.9,367.5,33.4,49.2,38.4,44.65,56.4,13.8,54.8,48.0,17.3,123.0
2014-09-23,10.8,12.75,122.5,50.3,11.85,473.0,17.6,10.15,34.2,2280.0,22.95,109.5,81.4,378.5,32.35,47.35,38.3,45.0,56.7,13.85,55.3,47.75,17.2,120.0
2014-09-24,11.05,12.8,123.0,50.5,12.1,448.0,17.85,10.15,34.15,2265.0,23.0,112.5,87.0,368.0,33.2,47.6,38.45,45.3,56.1,13.85,55.7,47.5,17.3,121.0
2014-09-25,10.95,12.7,122.0,50.4,12.15,450.5,17.65,10.2,33.4,2110.0,22.65,112.0,91.5,361.5,33.0,45.6,37.55,45.1,56.8,13.5,55.8,47.95,17.1,121.5
2014-09-26,10.85,12.65,121.0,49.9,11.9,455.0,17.65,10.15,33.4,2090.0,22.6,112.5,91.0,337.0,33.85,45.75,36.1,45.1,57.0,13.4,55.3,48.3,17.55,121.0
2014-09-29,10.9,12.6,120.5,51.2,11.95,445.0,17.6,10.1,33.35,2230.0,22.9,111.0,91.9,350.5,33.5,45.7,36.15,46.2,57.0,13.5,54.6,48.7,17.4,122.5
2014-09-30,10.9,12.6,120.0,50.6,11.8,450.5,17.85,10.2,33.65,2180.0,22.7,113.0,91.4,340.5,34.05,45.85,37.0,45.5,55.7,13.55,55.0,48.95,17.2,120.5
2014-10-01,10.95,12.55,121.5,50.3,11.9,457.5,18.0,10.1,33.65,2210.0,23.85,113.5,92.9,336.0,33.55,46.25,36.8,45.2,55.5,13.5,54.1,49.1,17.4,120.0
2014-10-02,11.15,12.7,121.0,49.35,12.1,456.0,18.0,10.05,33.4,2270.0,24.2,114.5,93.6,340.0,33.95,46.0,37.2,45.8,57.9,13.6,54.0,49.25,17.5,121.0
2014-10-03,11.9,12.9,124.5,51.1,12.4,455.0,18.05,10.1,33.6,2390.0,24.35,115.0,95.0,360.0,34.45,46.5,37.2,46.6,57.5,13.55,54.9,49.05,17.75,120.5
2014-10-06,12.1,12.9,126.0,52.4,12.8,466.0,18.15,10.15,33.85,2370.0,24.2,116.0,94.2,379.0,36.85,46.2,36.95,47.85,58.1,13.65,54.8,49.1,17.45,121.5
2014-10-07,11.8,12.8,125.0,51.9,12.5,455.5,18.15,10.05,33.8,2305.0,23.7,112.5,91.9,352.5,36.0,45.0,36.1,47.75,58.0,13.55,54.0,47.75,17.3,120.5
2014-10-08,11.5,12.9,122.5,50.3,12.35,443.0,17.55,10.05,33.85,2275.0,23.4,113.0,91.8,337.0,35.2,46.6,33.6,46.35,56.5,13.2,53.6,47.0,17.15,117.5
2014-10-09,11.4,12.9,125.0,49.7,12.2,420.0,17.45,10.05,33.05,2275.0,23.35,114.0,90.1,313.5,34.6,47.0,32.3,45.55,56.1,12.9,52.4,46.5,16.95,116.0
2014-10-13,10.7,12.3,120.5,46.35,11.75,403.0,17.2,9.9,31.8,2275.0,22.85,111.0,84.2,305.0,32.2,46.0,30.05,42.55,52.8,12.0,51.2,43.3,15.8,113.5
2014-10-14,10.8,12.55,121.0,47.7,11.7,418.5,17.85,10.0,31.85,2275.0,22.85,113.0,85.8,304.0,32.2,42.8,30.3,44.5,54.5,12.2,51.6,43.25,15.3,116.0
2014-10-15,10.7,12.4,121.5,46.9,11.4,427.0,17.65,10.15,30.85,2215.0,21.65,115.0,88.2,305.0,31.6,41.0,29.5,45.1,53.6,11.8,51.3,40.8,14.7,115.5
2014-10-16,10.7,12.3,121.5,47.5,11.85,422.0,17.55,10.15,30.25,2320.0,21.1,115.0,87.8,299.0,30.6,40.35,29.0,46.0,53.0,11.45,50.6,42.5,14.45,116.5
2014-10-17,10.6,12.05,123.5,46.1,11.2,420.0,17.5,10.0,30.15,2160.0,20.1,111.5,86.8,290.0,29.55,39.7,28.25,44.55,53.0,11.15,47.1,40.45,14.5,114.5
2014-10-20,10.7,12.35,126.0,46.45,11.65,418.0,17.75,10.15,30.9,2155.0,20.75,111.5,89.9,310.0,30.5,40.55,28.6,46.1,54.0,11.9,48.0,41.1,14.8,115.5
2014-10-21,10.75,12.3,125.0,45.5,11.7,420.0,17.45,10.3,31.0,2150.0,20.95,112.0,91.7,327.0,30.3,40.5,28.85,47.05,53.5,12.05,47.8,42.05,14.65,115.0
2014-10-22,10.75,12.45,129.0,45.9,11.85,425.5,17.65,10.5,31.25,2050.0,22.4,112.5,90.7,327.0,30.5,40.65,28.4,46.8,55.9,12.15,48.15,41.5,14.75,114.5
2014-10-23,10.65,12.5,127.5,46.05,12.3,420.0,18.4,11.0,31.2,2025.0,22.1,112.5,92.3,335.0,30.35,40.4,26.8,47.75,57.5,12.25,48.4,41.4,14.85,112.0
2014-10-24,10.55,12.35,125.5,46.0,12.35,419.0,17.9,11.0,31.35,2030.0,22.05,112.5,90.3,325.0,30.05,39.4,25.65,47.2,56.6,12.15,47.8,40.85,14.6,110.0
2014-10-27,10.4,12.35,128.0,45.75,12.0,418.0,17.7,11.3,31.5,1950.0,22.0,113.5,87.0,302.5,28.0,39.5,23.9,46.4,56.6,11.6,47.85,39.1,13.8,105.0
2014-10-28,10.6,12.45,128.0,46.4,12.35,425.0,18.1,11.35,32.2,2080.0,22.25,113.0,88.7,314.5,28.6,40.0,25.55,48.05,56.0,12.25,48.7,40.0,14.25,106.0
2014-10-29,10.65,12.65,129.0,47.6,12.45,435.5,17.85,11.4,33.0,2120.0,23.0,114.5,90.8,317.5,30.0,40.8,27.25,47.6,56.0,12.55,52.0,42.1,14.55,109.0
2014-10-30,10.65,13.2,128.5,47.75,12.4,428.5,17.85,11.9,33.35,2095.0,22.9,111.5,91.5,326.5,29.6,40.8,27.1,47.3,56.0,12.5,51.0,41.2,14.45,109.5
2014-10-31,10.8,13.4,130.5,48.7,12.55,433.0,17.95,11.9,33.2,2135.0,23.35,114.0,91.7,328.0,30.0,40.8,27.75,47.0,56.0,12.6,51.0,42.15,14.8,109.5
2014-11-03,11.2,13.35,131.0,48.65,12.8,437.5,18.05,12.15,32.85,2210.0,22.75,119.0,90.2,331.0,30.9,41.35,27.9,47.95,57.4,12.85,50.5,41.6,15.2,110.5
2014-11-04,11.0,13.35,132.0,49.0,12.95,434.0,18.0,12.2,33.0,2160.0,23.0,115.0,88.8,351.0,30.5,41.0,27.0,47.85,57.0,12.7,50.3,41.9,15.35,110.0
2014-11-05,10.95,13.4,132.0,48.95,12.95,426.5,18.85,12.25,33.2,2085.0,22.1,113.0,91.0,343.0,31.7,40.65,26.65,47.2,59.4,12.45,50.1,41.8,15.45,109.5
2014-11-06,10.9,13.3,132.0,48.15,12.85,413.0,18.7,11.85,32.8,2010.0,21.8,111.5,88.7,319.0,31.0,40.65,25.65,46.25,58.5,12.25,50.1,40.6,15.5,109.5
2014-11-07,10.9,13.25,131.0,48.4,13.0,427.0,18.65,12.05,33.1,2145.0,22.4,110.0,88.7,313.0,31.4,40.5,27.4,47.35,57.8,12.55,49.0,40.8,15.4,110.0
2014-11-10,11.05,13.6,134.5,48.45,13.15,452.0,18.75,12.1,33.45,2115.0,22.9,110.0,87.9,305.0,30.95,41.1,27.75,47.05,58.0,12.55,49.6,41.0,15.55,110.5
2014-11-11,10.8,13.6,134.0,49.1,13.2,445.5,18.85,12.2,33.6,2120.0,23.1,110.0,88.2,313.5,30.45,41.4,29.15,47.9,59.4,12.4,50.7,41.8,15.05,110.5
2014-11-12,10.6,13.45,132.0,48.4,13.15,448.0,18.9,12.2,33.0,2080.0,22.5,108.5,87.1,316.0,30.0,41.7,29.55,46.8,58.2,12.3,49.8,40.9,15.05,109.0
2014-11-13,10.6,13.5,134.0,48.25,13.05,454.0,18.8,12.4,33.15,2120.0,22.6,107.0,88.5,314.0,30.0,41.6,28.7,47.3,59.7,12.3,49.8,41.1,14.95,108.0
2014-11-14,10.6,13.65,135.0,48.0,12.6,455.5,19.0,12.8,33.4,2125.0,22.7,110.0,88.9,308.0,29.3,41.6,28.65,47.9,59.5,12.35,49.8,40.6,14.9,109.0
2014-11-17,10.45,13.35,133.0,47.2,12.9,448.0,18.8,12.5,32.95,2115.0,22.2,111.0,88.7,306.0,28.6,41.3,27.95,48.8,58.7,12.25,50.2,40.25,14.5,107.0
2014-11-18,10.4,13.2,131.5,46.7,12.6,437.5,17.85,12.3,32.9,2130.0,22.15,109.0,86.2,299.0,27.7,40.5,27.4,47.35,59.0,11.5,50.0,39.35,13.7,104.5
2014-11-19,10.5,13.45,136.0,46.65,12.7,440.0,18.3,12.45,33.2,2190.0,22.35,108.0,86.4,303.0,27.25,40.6,27.9,47.5,59.1,11.7,50.0,39.15,13.3,106.0
2014-11-20,10.65,14.05,139.0,47.55,13.0,440.0,18.0,12.4,33.15,2340.0,22.25,111.0,87.7,321.5,27.2,40.65,28.3,47.9,60.0,11.9,50.0,39.55,13.35,107.5
2014-11-21,10.6,14.05,138.5,48.1,13.05,445.0,18.2,12.3,32.85,2335.0,22.9,110.5,86.6,320.0,27.2,40.5,28.35,48.45,60.9,11.95,50.9,39.8,13.5,107.5
2014-11-24,10.7,13.9,138.5,48.2,13.0,450.0,18.5,12.3,33.15,2305.0,22.75,112.0,86.6,317.0,27.85,40.35,27.8,48.8,60.4,11.8,50.5,40.25,13.55,105.5
2014-11-25,10.8,14.0,139.0,47.8,13.55,450.0,18.2,12.5,32.9,2385.0,23.05,113.5,87.4,320.0,28.2,40.35,27.55,48.95,59.4,11.85,50.6,40.0,13.4,108.0
2014-11-26,10.7,13.85,139.0,47.8,14.45,457.0,17.9,12.5,33.0,2425.0,22.95,112.0,90.0,342.0,27.9,40.4,27.6,48.8,59.2,11.9,50.9,39.9,13.25,109.0
2014-11-27,10.7,13.95,140.0,48.2,15.0,465.0,17.75,12.5,32.8,2375.0,22.9,113.5,90.5,350.0,27.6,40.4,27.15,48.9,58.8,11.75,51.6,39.8,13.3,109.5
2014-11-28,10.65,13.75,141.5,48.2,15.8,465.0,18.35,13.05,32.85,2385.0,22.8,113.5,89.3,351.0,27.15,40.15,27.25,48.1,57.6,11.7,51.7,40.45,13.3,109.0
2014-12-01,10.55,13.65,140.0,47.85,16.9,463.0,18.25,13.85,32.8,2465.0,22.5,111.5,93.3,359.0,26.75,40.5,27.5,47.2,57.9,11.6,52.1,39.65,13.55,109.5
2014-12-02,10.6,13.55,137.5,47.25,17.0,453.0,18.0,13.8,32.35,2375.0,22.4,112.0,94.1,353.0,27.2,40.6,28.05,47.8,56.7,11.95,54.0,39.05,13.4,112.0
2014-12-03,10.75,13.9,138.0,47.55,18.15,462.0,18.6,14.65,32.75,2380.0,22.7,113.5,94.1,356.0,28.4,41.85,30.0,48.55,57.2,12.1,54.3,39.9,13.55,114.5
2014-12-04,10.65,14.4,139.0,48.7,17.85,467.0,19.45,14.15,33.0,2400.0,24.25,114.5,93.0,352.0,28.4,42.3,30.9,49.1,57.2,12.5,53.5,42.65,14.1,115.0
2014-12-05,10.75,14.25,137.5,50.3,17.95,458.0,19.1,14.4,33.15,2370.0,24.05,111.5,94.3,353.5,28.5,42.4,32.3,51.0,57.2,12.8,53.5,42.55,14.25,115.5
2014-12-08,10.8,14.25,138.0,50.4,19.15,436.0,19.45,14.5,33.15,2285.0,24.05,107.5,93.5,350.0,28.1,43.35,31.95,50.6,57.0,13.0,53.8,42.1,14.0,114.5
2014-12-09,10.8,14.25,138.0,50.0,18.4,438.0,19.2,14.6,33.1,2290.0,23.5,105.0,92.0,352.0,27.8,43.1,30.5,50.3,54.2,12.7,53.5,40.25,14.35,114.0
2014-12-10,10.55,13.85,136.0,49.6,17.85,430.0,19.0,14.4,32.75,2255.0,23.55,100.5,91.3,353.0,27.5,42.8,30.95,50.0,55.3,12.35,54.5,40.4,14.05,112.0
2014-12-11,10.55,13.85,134.5,50.3,18.0,434.0,18.95,14.8,33.1,2300.0,23.25,100.0,92.0,370.0,26.9,42.25,30.75,51.4,56.0,12.4,53.7,40.6,13.85,112.0
2014-12-12,10.55,13.8,135.0,50.4,18.1,440.5,19.05,14.65,33.2,2325.0,23.25,102.0,92.4,364.0,27.15,42.7,31.05,50.8,56.3,12.4,53.6,40.75,13.8,113.0
2014-12-15,10.65,14.35,136.0,50.4,17.85,439.5,19.6,14.75,33.15,2335.0,23.45,101.5,96.2,383.0,26.9,42.5,31.0,50.5,55.2,11.85,53.1,40.7,13.45,113.0
2014-12-16,10.55,13.95,133.0,50.3,17.8,438.0,19.75,14.6,33.15,2250.0,23.2,100.0,93.1,370.5,26.9,42.5,31.7,51.3,55.8,12.1,52.7,41.1,13.6,111.0
2014-12-17,10.6,13.6,130.5,49.8,17.8,440.0,19.15,13.7,33.0,2250.0,22.65,96.9,93.1,367.0,26.5,42.15,30.95,52.4,55.3,12.9,51.8,40.35,13.65,110.0
2014-12-18,10.6,13.95,131.5,49.65,17.3,445.5,20.4,13.9,32.85,2265.0,22.9,99.4,92.7,364.5,26.5,42.25,30.9,53.0,56.1,13.55,52.7,40.4,13.9,111.5
2014-12-19,10.6,14.25,138.0,50.1,16.75,457.0,21.8,14.35,32.85,2300.0,23.4,101.5,93.4,359.5,26.45,42.7,30.8,54.0,56.4,14.1,52.7,39.8,13.75,111.5
2014-12-22,10.75,14.45,138.5,50.2,17.7,455.0,21.7,14.1,33.15,2325.0,23.55,102.0,93.1,372.0,26.7,42.9,31.25,54.1,57.7,14.2,53.5,40.3,13.8,111.5
2014-12-23,10.9,14.75,137.5,51.1,17.7,458.0,21.75,13.95,33.1,2280.0,23.8,102.5,93.0,365.5,26.65,42.7,31.55,53.9,57.5,13.85,53.5,40.45,14.0,112.5
2014-12-24,11.25,14.85,138.0,51.2,17.9,464.5,22.1,13.7,33.15,2275.0,23.8,102.0,92.7,366.0,27.35,42.6,32.15,54.1,58.5,14.0,54.0,40.9,14.4,112.0
2014-12-25,11.15,14.7,137.5,51.0,18.1,461.5,21.95,13.75,33.0,2275.0,24.0,102.0,91.9,365.5,27.1,42.95,32.7,53.9,58.0,13.85,54.2,41.35,14.3,111.5
2014-12-26,11.1,14.8,139.0,50.9,17.85,464.0,22.05,14.0,33.0,2315.0,24.2,105.5,91.6,369.0,27.4,43.6,32.6,54.1,57.1,14.8,53.6,41.7,14.25,110.5
2014-12-27,11.05,14.75,138.5,50.9,17.7,464.5,21.8,14.1,32.75,2310.0,24.2,107.0,92.0,370.0,27.4,43.75,32.55,55.4,57.5,15.8,53.6,41.85,14.8,111.0
2014-12-29,11.1,14.7,141.0,50.3,17.75,467.5,21.7,13.8,33.1,2395.0,24.05,105.5,91.7,370.0,27.0,43.75,32.3,54.9,58.2,15.55,54.1,41.7,14.75,112.5
2014-12-30,10.9,14.5,140.0,50.1,17.9,462.0,22.05,14.0,33.0,2375.0,24.05,106.0,93.0,371.0,26.8,43.5,31.7,54.3,58.2,15.8,54.4,41.15,14.5,112.0
